id,doi,title,language,type,publication_date,first_author,all_authors,author_count,first_institution,venue,venue_type,primary_topic,domain,field,subfield,all_topics,top_concepts,top_keywords,cited_by_count,referenced_works_count,referenced_works_ids,fwci,counts_by_year,is_open_access,oa_status,read
https://openalex.org/W4224998655,10.1145/3491102.3517562,Bringing Patient Mannequins to Life: 3D Projection Enhances Nursing Simulation,en,article,2022-04-28,Guoyang Zhou,Guoyang Zhou; Amy Nagle; George Takahashi; Tera Hornbeck; Ann Loomis; Beth A. Smith; Bradley S. Duerstock; Denny Yu,8,Purdue University West Lafayette,CHI Conference on Human Factors in Computing Systems,conference,Simulation-Based Education in Healthcare,Health Sciences,Medicine,Physiology,Simulation-Based Education in Healthcare; Virtual Reality Applications and Impacts; Health Education and Validation,Computer science; Projection (relational algebra); Psychology; Human–computer interaction; Algorithm,Computer science; Projection (relational algebra); Psychology; Human–computer interaction,12,69,https://openalex.org/W3023874064; https://openalex.org/W3028999579; https://openalex.org/W2019426948; https://openalex.org/W2566271520; https://openalex.org/W2773473358; https://openalex.org/W2898651474; https://openalex.org/W2800408005; https://openalex.org/W2150016300; https://openalex.org/W2059006110; https://openalex.org/W2897916980; https://openalex.org/W2901228769; https://openalex.org/W2100437926; https://openalex.org/W2941741566; https://openalex.org/W2903201307; https://openalex.org/W2944228985; https://openalex.org/W2072586911; https://openalex.org/W2591688487; https://openalex.org/W2140321956; https://openalex.org/W3099290164; https://openalex.org/W1983145817; https://openalex.org/W2803861934; https://openalex.org/W2802989912; https://openalex.org/W2740440254; https://openalex.org/W2750218150; https://openalex.org/W2326151297; https://openalex.org/W1517003397; https://openalex.org/W71815000; https://openalex.org/W2952013339; https://openalex.org/W2073196978; https://openalex.org/W3151954612; https://openalex.org/W2171373534; https://openalex.org/W2038012824; https://openalex.org/W2264078063; https://openalex.org/W2399001740; https://openalex.org/W2870051973; https://openalex.org/W2002372742; https://openalex.org/W2364852745; https://openalex.org/W2132736981; https://openalex.org/W2084182661; https://openalex.org/W3091775343; https://openalex.org/W2903455130; https://openalex.org/W2811323277; https://openalex.org/W2777517149; https://openalex.org/W1998697515; https://openalex.org/W1977949277; https://openalex.org/W2016244629; https://openalex.org/W1788118723; https://openalex.org/W2048887124; https://openalex.org/W2810709414; https://openalex.org/W163619944; https://openalex.org/W2087168813; https://openalex.org/W2560225778; https://openalex.org/W2075791067; https://openalex.org/W750932891; https://openalex.org/W3101349539; https://openalex.org/W3156397463; https://openalex.org/W2001553371; https://openalex.org/W2588779901; https://openalex.org/W2677308673; https://openalex.org/W3022090352; https://openalex.org/W1996167520; https://openalex.org/W1964589806; https://openalex.org/W3036745464; https://openalex.org/W2802637796; https://openalex.org/W2945614046; https://openalex.org/W3197842434; https://openalex.org/W3040770644; https://openalex.org/W1541573696; https://openalex.org/W2085935523,94,"[{'year': 2025, 'cited_by_count': 8}, {'year': 2024, 'cited_by_count': 2}, {'year': 2023, 'cited_by_count': 2}]",True,hybrid,0
https://openalex.org/W4225110319,10.1145/3491102.3517645,Mobiot: Augmenting Everyday Objects into Moving IoT Devices Using 3D Printed Attachments Generated by Demonstration,en,article,2022-04-28,Abul Al Arabi,Abul Al Arabi; Jiahao Li; Xiang Chen; Jeeeun Kim,4,Texas A&M University,CHI Conference on Human Factors in Computing Systems,conference,Augmented Reality Applications,Physical Sciences,Computer Science,Computer Vision and Pattern Recognition,Augmented Reality Applications; Interactive and Immersive Displays; Modular Robots and Swarm Intelligence,Computer science; Process (computing); Human–computer interaction; Everyday life; 3d printed,Computer science; Process (computing); Human–computer interaction; Everyday life; 3d printed,13,55,https://openalex.org/W1982051861; https://openalex.org/W2505308623; https://openalex.org/W166634080; https://openalex.org/W2347098378; https://openalex.org/W4211008118; https://openalex.org/W2790321523; https://openalex.org/W2038437430; https://openalex.org/W1992242262; https://openalex.org/W2131797004; https://openalex.org/W2952659826; https://openalex.org/W3003324983; https://openalex.org/W2207283590; https://openalex.org/W2539356671; https://openalex.org/W1964695965; https://openalex.org/W2896018541; https://openalex.org/W2789994810; https://openalex.org/W1967097499; https://openalex.org/W2312253406; https://openalex.org/W2149106662; https://openalex.org/W4255827778; https://openalex.org/W2294144074; https://openalex.org/W2216954285; https://openalex.org/W3090160518; https://openalex.org/W3031906401; https://openalex.org/W2092704873; https://openalex.org/W2945812878; https://openalex.org/W2611539301; https://openalex.org/W1989856094; https://openalex.org/W1965153126; https://openalex.org/W3094123077; https://openalex.org/W2980319421; https://openalex.org/W2910866633; https://openalex.org/W2066645370; https://openalex.org/W2012338700; https://openalex.org/W1978336808; https://openalex.org/W2011903198; https://openalex.org/W2115232079; https://openalex.org/W2163839940; https://openalex.org/W2000572798; https://openalex.org/W2796228607; https://openalex.org/W148285220; https://openalex.org/W2407832777; https://openalex.org/W1987581944; https://openalex.org/W2811022503; https://openalex.org/W2939421818; https://openalex.org/W3032606495; https://openalex.org/W2546419480; https://openalex.org/W2159171364; https://openalex.org/W2895599712; https://openalex.org/W2982131530; https://openalex.org/W2147326417; https://openalex.org/W2025937744; https://openalex.org/W2962994355; https://openalex.org/W2295360643; https://openalex.org/W3094806955,94,"[{'year': 2025, 'cited_by_count': 3}, {'year': 2024, 'cited_by_count': 5}, {'year': 2023, 'cited_by_count': 2}, {'year': 2022, 'cited_by_count': 3}]",False,closed,0
https://openalex.org/W4221023045,10.1145/3491102.3517733,Adorned in Memes: Exploring the Adoption of Social Wearables in Nordic Student Culture,en,article,2022-04-28,Felix Anand Epp,Felix Anand Epp; Anna Kantosalo; N K Jain; Andrés Lucero; Elisa D. Mekler,5,Aalto University,CHI Conference on Human Factors in Computing Systems,conference,Innovative Human-Technology Interaction,Physical Sciences,Computer Science,Human-Computer Interaction,Innovative Human-Technology Interaction; Digital Games and Media; Digital Communication and Language,Wearable computer; Clothing; Context (archaeology); Wearable technology; Internet privacy,Wearable computer; Clothing; Context (archaeology); Wearable technology; Internet privacy,10,56,https://openalex.org/W2942845444; https://openalex.org/W4238543594; https://openalex.org/W1989408235; https://openalex.org/W2099054930; https://openalex.org/W3048560297; https://openalex.org/W2972100836; https://openalex.org/W2293506071; https://openalex.org/W2293015063; https://openalex.org/W3004350809; https://openalex.org/W2941304184; https://openalex.org/W2951693419; https://openalex.org/W1932216834; https://openalex.org/W2347171008; https://openalex.org/W2795884613; https://openalex.org/W2255511064; https://openalex.org/W3094938201; https://openalex.org/W1977278384; https://openalex.org/W2078032740; https://openalex.org/W3032054103; https://openalex.org/W2050267318; https://openalex.org/W2050483420; https://openalex.org/W3029150976; https://openalex.org/W2985601941; https://openalex.org/W2610332113; https://openalex.org/W2990729229; https://openalex.org/W4252958680; https://openalex.org/W2562939785; https://openalex.org/W2086691480; https://openalex.org/W2142938006; https://openalex.org/W2056926626; https://openalex.org/W2617193497; https://openalex.org/W2333646615; https://openalex.org/W3183233871; https://openalex.org/W2085198316; https://openalex.org/W2167347434; https://openalex.org/W2093664903; https://openalex.org/W2611829699; https://openalex.org/W2171627413; https://openalex.org/W2801638534; https://openalex.org/W2914950854; https://openalex.org/W2113052721; https://openalex.org/W2024335140; https://openalex.org/W2014910308; https://openalex.org/W2139988312; https://openalex.org/W6818609751; https://openalex.org/W2899498057; https://openalex.org/W3175505558; https://openalex.org/W3038492975; https://openalex.org/W2008020355; https://openalex.org/W3207507909; https://openalex.org/W3113786846; https://openalex.org/W1969323423; https://openalex.org/W2796455633; https://openalex.org/W238041975; https://openalex.org/W86961873; https://openalex.org/W2905306297,89,"[{'year': 2025, 'cited_by_count': 3}, {'year': 2024, 'cited_by_count': 4}, {'year': 2023, 'cited_by_count': 2}, {'year': 2022, 'cited_by_count': 1}]",True,hybrid,0
https://openalex.org/W4224979686,10.1145/3491102.3502035,ZenVR: Design Evaluation of a Virtual Reality Learning System for Meditation,en,article,2022-04-28,Rachel R. Feinberg,Rachel R. Feinberg; U. K. Lakshmi; Matthew J. Golino; Rosa I. Arriaga,4,Georgia Institute of Technology,CHI Conference on Human Factors in Computing Systems,conference,Mindfulness and Compassion Interventions,Social Sciences,Psychology,Clinical Psychology,Mindfulness and Compassion Interventions; Virtual Reality Applications and Impacts; Sleep and related disorders,Meditation; Virtual reality; Computer science; Human–computer interaction; Multimedia,Meditation; Virtual reality; Computer science; Human–computer interaction; Multimedia,47,61,https://openalex.org/W2921072376; https://openalex.org/W2345525136; https://openalex.org/W2796212253; https://openalex.org/W4210765024; https://openalex.org/W2008177159; https://openalex.org/W2891230948; https://openalex.org/W3185236960; https://openalex.org/W2096417948; https://openalex.org/W2127662631; https://openalex.org/W2147333860; https://openalex.org/W2995032556; https://openalex.org/W2909305175; https://openalex.org/W4254601811; https://openalex.org/W3016543122; https://openalex.org/W3158786266; https://openalex.org/W2063078923; https://openalex.org/W2148540129; https://openalex.org/W3092008362; https://openalex.org/W1964406984; https://openalex.org/W1924837391; https://openalex.org/W2045745149; https://openalex.org/W3130864783; https://openalex.org/W2887730358; https://openalex.org/W2300853404; https://openalex.org/W2028221382; https://openalex.org/W1971238833; https://openalex.org/W4288080230; https://openalex.org/W2109983586; https://openalex.org/W2075886061; https://openalex.org/W2178469161; https://openalex.org/W3032690205; https://openalex.org/W3118342617; https://openalex.org/W3083877666; https://openalex.org/W2769518064; https://openalex.org/W2006073045; https://openalex.org/W2761356432; https://openalex.org/W2409224453; https://openalex.org/W2111277364; https://openalex.org/W2808073017; https://openalex.org/W1995474267; https://openalex.org/W2952830462; https://openalex.org/W2600727732; https://openalex.org/W2611606893; https://openalex.org/W2920868529; https://openalex.org/W2998309229; https://openalex.org/W2594903542; https://openalex.org/W2314057398; https://openalex.org/W2463421410; https://openalex.org/W1998284588; https://openalex.org/W4239347603; https://openalex.org/W2941272892; https://openalex.org/W1993099038; https://openalex.org/W1966206179; https://openalex.org/W3138555087; https://openalex.org/W2160792494; https://openalex.org/W2610422863; https://openalex.org/W2797868916; https://openalex.org/W1932883711; https://openalex.org/W2059999778; https://openalex.org/W1988455886; https://openalex.org/W2769533150,96,"[{'year': 2025, 'cited_by_count': 17}, {'year': 2024, 'cited_by_count': 15}, {'year': 2023, 'cited_by_count': 12}, {'year': 2022, 'cited_by_count': 3}]",True,hybrid,0
https://openalex.org/W4224991060,10.1145/3491102.3502123,Diff in the Loop: Supporting Data Comparison in Exploratory Data Analysis,en,article,2022-04-27,April Yi Wang,April Yi Wang; Will Epperson; Robert DeLine; Steven M. Drucker,4,Michigan United,CHI Conference on Human Factors in Computing Systems,conference,Data Visualization and Analytics,Physical Sciences,Computer Science,Computer Vision and Pattern Recognition,Data Visualization and Analytics; Scientific Computing and Data Management; Data Analysis with R,Computer science; Workflow; Data science; Exploratory data analysis; Moment (physics),Computer science; Workflow; Data science; Exploratory data analysis; Moment (physics),28,35,https://openalex.org/W2922234936; https://openalex.org/W3012094108; https://openalex.org/W3093839314; https://openalex.org/W2202869242; https://openalex.org/W3160832179; https://openalex.org/W2991426247; https://openalex.org/W2030246490; https://openalex.org/W3093554219; https://openalex.org/W2941232686; https://openalex.org/W2552408584; https://openalex.org/W3032086959; https://openalex.org/W2610517421; https://openalex.org/W2941629559; https://openalex.org/W2768736423; https://openalex.org/W3094221028; https://openalex.org/W2942366970; https://openalex.org/W3159054342; https://openalex.org/W3084564478; https://openalex.org/W2784241156; https://openalex.org/W3157320130; https://openalex.org/W2785608539; https://openalex.org/W2023758372; https://openalex.org/W2071124968; https://openalex.org/W2809161078; https://openalex.org/W3160639812; https://openalex.org/W2983901715; https://openalex.org/W3029838198; https://openalex.org/W2610226709; https://openalex.org/W3094507803; https://openalex.org/W3029504795; https://openalex.org/W3101359321; https://openalex.org/W1961845056; https://openalex.org/W2753739212; https://openalex.org/W2905165600; https://openalex.org/W2751305043,94,"[{'year': 2025, 'cited_by_count': 5}, {'year': 2024, 'cited_by_count': 10}, {'year': 2023, 'cited_by_count': 11}, {'year': 2022, 'cited_by_count': 2}]",False,closed,0
https://openalex.org/W4225013403,10.1145/3491102.3502001,Consumption experiences in the research process,en,article,2022-04-28,Sandy J. J. Gould,Sandy J. J. Gould,1,Cardiff University,CHI Conference on Human Factors in Computing Systems,conference,Innovative Human-Technology Interaction,Physical Sciences,Computer Science,Human-Computer Interaction,Innovative Human-Technology Interaction; Data Visualization and Analytics; Mobile Crowdsensing and Crowdsourcing,Commodification; Craft; Consumption (sociology); Process (computing); Data collection,Commodification; Craft; Consumption (sociology); Process (computing); Data collection,7,135,https://openalex.org/W3177315891; https://openalex.org/W2726093832; https://openalex.org/W2130531694; https://openalex.org/W1962580118; https://openalex.org/W2975499312; https://openalex.org/W1968790553; https://openalex.org/W2089689249; https://openalex.org/W1568793423; https://openalex.org/W4256165433; https://openalex.org/W3048560297; https://openalex.org/W2127662631; https://openalex.org/W2141708418; https://openalex.org/W79244138; https://openalex.org/W2164813114; https://openalex.org/W2162475434; https://openalex.org/W1976520178; https://openalex.org/W2756862522; https://openalex.org/W1984805514; https://openalex.org/W2150643376; https://openalex.org/W2346884567; https://openalex.org/W2474972129; https://openalex.org/W2098445784; https://openalex.org/W2058821124; https://openalex.org/W2107764793; https://openalex.org/W4247265503; https://openalex.org/W4200309501; https://openalex.org/W2080957047; https://openalex.org/W1841901173; https://openalex.org/W2611789916; https://openalex.org/W2987687357; https://openalex.org/W3128825673; https://openalex.org/W2778781780; https://openalex.org/W2170263696; https://openalex.org/W1963771993; https://openalex.org/W2162090451; https://openalex.org/W2097838414; https://openalex.org/W2461055567; https://openalex.org/W2809841409; https://openalex.org/W2139315710; https://openalex.org/W2795529671; https://openalex.org/W3088787638; https://openalex.org/W2066267850; https://openalex.org/W2098498251; https://openalex.org/W2154654304; https://openalex.org/W2161095991; https://openalex.org/W2135802376; https://openalex.org/W2994610049; https://openalex.org/W1987364024; https://openalex.org/W1974615197; https://openalex.org/W2000657217; https://openalex.org/W1882700811; https://openalex.org/W2004732573; https://openalex.org/W2151401338; https://openalex.org/W2077299677; https://openalex.org/W2151332190; https://openalex.org/W2134803429; https://openalex.org/W2153544277; https://openalex.org/W4241732192; https://openalex.org/W2138502971; https://openalex.org/W2078514325; https://openalex.org/W2921524648; https://openalex.org/W4244560995; https://openalex.org/W2784059491; https://openalex.org/W2908387896; https://openalex.org/W2221443338; https://openalex.org/W2165145013; https://openalex.org/W2134344734; https://openalex.org/W2110466318; https://openalex.org/W2943081863; https://openalex.org/W3160173965; https://openalex.org/W2008115067; https://openalex.org/W2163318986; https://openalex.org/W2735460460; https://openalex.org/W4288086176; https://openalex.org/W4288075917; https://openalex.org/W2033461134; https://openalex.org/W2171965616; https://openalex.org/W2339645145; https://openalex.org/W2941766203; https://openalex.org/W2054706934; https://openalex.org/W4242044772; https://openalex.org/W3000190958; https://openalex.org/W2170644984; https://openalex.org/W2396575601; https://openalex.org/W6676068839; https://openalex.org/W3212464620; https://openalex.org/W2585292421; https://openalex.org/W2497582313; https://openalex.org/W2120096569; https://openalex.org/W4249520940; https://openalex.org/W4249176552; https://openalex.org/W2263793852; https://openalex.org/W2501216915; https://openalex.org/W2169800142; https://openalex.org/W2066732973; https://openalex.org/W2088620293; https://openalex.org/W2000517074; https://openalex.org/W2588765774; https://openalex.org/W2057598943; https://openalex.org/W2091177731; https://openalex.org/W2006546769; https://openalex.org/W2020814322; https://openalex.org/W2943073121; https://openalex.org/W3094784499; https://openalex.org/W2145339670; https://openalex.org/W1682553374; https://openalex.org/W2030491030; https://openalex.org/W2587432947; https://openalex.org/W2333691007; https://openalex.org/W2747118274; https://openalex.org/W2176788652; https://openalex.org/W2026339300; https://openalex.org/W2013114860; https://openalex.org/W2106743565; https://openalex.org/W4288086169; https://openalex.org/W2002242405; https://openalex.org/W2469398712; https://openalex.org/W2611004497; https://openalex.org/W2024807754; https://openalex.org/W2988983801; https://openalex.org/W1973066772; https://openalex.org/W2353251436; https://openalex.org/W3008895345; https://openalex.org/W3029504795; https://openalex.org/W2336023257; https://openalex.org/W1989702552; https://openalex.org/W2586793724; https://openalex.org/W4300872236; https://openalex.org/W2327941628; https://openalex.org/W2106568252; https://openalex.org/W4205257951; https://openalex.org/W2797094917; https://openalex.org/W3123463689; https://openalex.org/W3106386337; https://openalex.org/W3123803990,89,"[{'year': 2024, 'cited_by_count': 3}, {'year': 2023, 'cited_by_count': 3}, {'year': 2022, 'cited_by_count': 1}]",True,hybrid,0
https://openalex.org/W4225014345,10.1145/3491102.3501826,Towards Relatable Explainable AI with the Perceptual Process,en,article,2022-04-28,Wencan Zhang,Wencan Zhang; Brian Y. Lim,2,National University of Singapore,CHI Conference on Human Factors in Computing Systems,conference,Explainable Artificial Intelligence (XAI),Physical Sciences,Computer Science,Artificial Intelligence,Explainable Artificial Intelligence (XAI); Machine Learning in Healthcare; Topic Modeling,Counterfactual thinking; Computer science; Perception; Process (computing); Artificial intelligence,Counterfactual thinking; Computer science; Perception; Process (computing); Artificial intelligence,50,135,https://openalex.org/W2795530988; https://openalex.org/W3028689275; https://openalex.org/W3095950035; https://openalex.org/W2193413348; https://openalex.org/W2990540492; https://openalex.org/W2981731882; https://openalex.org/W1787224781; https://openalex.org/W2916797267; https://openalex.org/W2918341242; https://openalex.org/W2942073295; https://openalex.org/W2963767194; https://openalex.org/W1971119872; https://openalex.org/W2795559220; https://openalex.org/W2963149119; https://openalex.org/W3119394424; https://openalex.org/W2790505917; https://openalex.org/W2951384661; https://openalex.org/W2889468383; https://openalex.org/W2954503794; https://openalex.org/W2526050071; https://openalex.org/W2055911634; https://openalex.org/W2796830519; https://openalex.org/W2005885879; https://openalex.org/W6817713987; https://openalex.org/W2963539064; https://openalex.org/W3034420534; https://openalex.org/W2972667718; https://openalex.org/W2962770929; https://openalex.org/W2796885425; https://openalex.org/W2914479667; https://openalex.org/W3036857024; https://openalex.org/W3081364375; https://openalex.org/W2118022153; https://openalex.org/W3015412285; https://openalex.org/W2963606198; https://openalex.org/W2999765337; https://openalex.org/W2131251708; https://openalex.org/W1990992533; https://openalex.org/W1995902760; https://openalex.org/W2017131938; https://openalex.org/W121344326; https://openalex.org/W2154157725; https://openalex.org/W2803193013; https://openalex.org/W2973053574; https://openalex.org/W3092728304; https://openalex.org/W3126093398; https://openalex.org/W6767508872; https://openalex.org/W1976090878; https://openalex.org/W2625297138; https://openalex.org/W2195388612; https://openalex.org/W2945295328; https://openalex.org/W1966590617; https://openalex.org/W4229494842; https://openalex.org/W1965580455; https://openalex.org/W4230277160; https://openalex.org/W3163411042; https://openalex.org/W3091150073; https://openalex.org/W2167984346; https://openalex.org/W2787746658; https://openalex.org/W2964052309; https://openalex.org/W2131444712; https://openalex.org/W2282821441; https://openalex.org/W2121672615; https://openalex.org/W2963798744; https://openalex.org/W2094274886; https://openalex.org/W2962858109; https://openalex.org/W3163128657; https://openalex.org/W2892071465; https://openalex.org/W2765204106; https://openalex.org/W2942444880; https://openalex.org/W3126786154; https://openalex.org/W2156567116; https://openalex.org/W3156106752; https://openalex.org/W1501436297; https://openalex.org/W2964118024; https://openalex.org/W2942157335; https://openalex.org/W2962770129; https://openalex.org/W2963374347; https://openalex.org/W2889717020; https://openalex.org/W2295107390; https://openalex.org/W2895739182; https://openalex.org/W2962793481; https://openalex.org/W4302612613; https://openalex.org/W2917868944; https://openalex.org/W4300786062; https://openalex.org/W2950188512; https://openalex.org/W2788403449; https://openalex.org/W2962772482; https://openalex.org/W2597603852; https://openalex.org/W2963095307; https://openalex.org/W2963626105; https://openalex.org/W2594633041; https://openalex.org/W4226348722; https://openalex.org/W2891503716; https://openalex.org/W4298235707; https://openalex.org/W4294619778; https://openalex.org/W2398135869; https://openalex.org/W4285786982; https://openalex.org/W1555731215; https://openalex.org/W1963959269; https://openalex.org/W2618530766; https://openalex.org/W2131490903; https://openalex.org/W4250532778; https://openalex.org/W3104847483; https://openalex.org/W2887814324; https://openalex.org/W4309066014; https://openalex.org/W1587357026; https://openalex.org/W2963125461; https://openalex.org/W2332774326; https://openalex.org/W2963420481; https://openalex.org/W2899652826; https://openalex.org/W2896457183; https://openalex.org/W2917767525; https://openalex.org/W3124792046; https://openalex.org/W2551974706; https://openalex.org/W3112136222; https://openalex.org/W3162428030; https://openalex.org/W2970030610; https://openalex.org/W2157900633; https://openalex.org/W2516809705; https://openalex.org/W2963214037; https://openalex.org/W623130269; https://openalex.org/W141482854; https://openalex.org/W4236956050; https://openalex.org/W2963684088; https://openalex.org/W4293507378; https://openalex.org/W2963483561; https://openalex.org/W2962851944; https://openalex.org/W3098150009; https://openalex.org/W4294098378; https://openalex.org/W2093973716; https://openalex.org/W3096891716; https://openalex.org/W3104149808; https://openalex.org/W2950616610; https://openalex.org/W2093640073,97,"[{'year': 2025, 'cited_by_count': 13}, {'year': 2024, 'cited_by_count': 13}, {'year': 2023, 'cited_by_count': 19}, {'year': 2022, 'cited_by_count': 5}]",True,hybrid,0
https://openalex.org/W4224990314,10.1145/3491102.3517732,Capable but Amoral? Comparing AI and Human Expert Collaboration in Ethical Decision Making,en,article,2022-04-27,Suzanne Tolmeijer,Suzanne Tolmeijer; Markus Christen; Serhiy Kandul; Markus Kneer; Abraham Bernstein,5,University of Zurich,CHI Conference on Human Factors in Computing Systems,conference,Ethics and Social Impacts of AI,Social Sciences,Social Sciences,Safety Research,Ethics and Social Impacts of AI; Psychology of Moral and Emotional Judgment; Free Will and Agency,Autonomy; Trustworthiness; Ethical decision; Applications of artificial intelligence; Computer science,Autonomy; Trustworthiness; Ethical decision; Applications of artificial intelligence; Computer science,53,108,https://openalex.org/W2127979016; https://openalex.org/W2795530988; https://openalex.org/W2965915422; https://openalex.org/W2997468044; https://openalex.org/W3124967486; https://openalex.org/W3126077297; https://openalex.org/W6820038358; https://openalex.org/W3110817755; https://openalex.org/W2062459235; https://openalex.org/W3126017034; https://openalex.org/W2921874182; https://openalex.org/W2981686111; https://openalex.org/W2037147164; https://openalex.org/W2961720344; https://openalex.org/W3161780438; https://openalex.org/W3174333417; https://openalex.org/W3137932281; https://openalex.org/W2346603851; https://openalex.org/W2790902688; https://openalex.org/W2111237293; https://openalex.org/W2108286413; https://openalex.org/W2577374182; https://openalex.org/W2136923119; https://openalex.org/W2794740256; https://openalex.org/W2942274168; https://openalex.org/W3043673199; https://openalex.org/W2798067689; https://openalex.org/W2885623676; https://openalex.org/W2090085751; https://openalex.org/W3121921079; https://openalex.org/W2806853752; https://openalex.org/W1978143506; https://openalex.org/W2321080966; https://openalex.org/W1590398854; https://openalex.org/W2143074722; https://openalex.org/W3125353710; https://openalex.org/W2954398798; https://openalex.org/W2891899936; https://openalex.org/W3134111219; https://openalex.org/W2796755741; https://openalex.org/W2953522645; https://openalex.org/W2783507141; https://openalex.org/W6792575390; https://openalex.org/W2046908629; https://openalex.org/W3037046673; https://openalex.org/W3030716012; https://openalex.org/W2950068534; https://openalex.org/W2918497321; https://openalex.org/W3161926791; https://openalex.org/W3032243264; https://openalex.org/W3028705652; https://openalex.org/W3126538636; https://openalex.org/W2800068874; https://openalex.org/W7019740315; https://openalex.org/W3163667721; https://openalex.org/W1999796908; https://openalex.org/W2043708607; https://openalex.org/W3181414820; https://openalex.org/W3199658431; https://openalex.org/W2911720097; https://openalex.org/W2063357981; https://openalex.org/W2000163678; https://openalex.org/W2571699337; https://openalex.org/W3039055470; https://openalex.org/W3030031737; https://openalex.org/W3039410097; https://openalex.org/W3163792109; https://openalex.org/W2051273256; https://openalex.org/W2943199593; https://openalex.org/W2023023761; https://openalex.org/W3206637938; https://openalex.org/W4200139321; https://openalex.org/W2792435043; https://openalex.org/W3093033010; https://openalex.org/W1989658754; https://openalex.org/W2942103387; https://openalex.org/W3031539114; https://openalex.org/W2010085810; https://openalex.org/W2944816792; https://openalex.org/W2089012547; https://openalex.org/W2890472113; https://openalex.org/W3092032417; https://openalex.org/W3173265486; https://openalex.org/W3002916673; https://openalex.org/W2041946752; https://openalex.org/W2105029361; https://openalex.org/W2942444880; https://openalex.org/W1899296302; https://openalex.org/W2788585320; https://openalex.org/W3032875465; https://openalex.org/W4288359828; https://openalex.org/W3010919171; https://openalex.org/W1998210715; https://openalex.org/W3006468438; https://openalex.org/W3030167923; https://openalex.org/W2051629332; https://openalex.org/W4253015732; https://openalex.org/W2071294820; https://openalex.org/W2290661320; https://openalex.org/W4238827160; https://openalex.org/W3161631465; https://openalex.org/W3028739380; https://openalex.org/W627031611; https://openalex.org/W2070708592; https://openalex.org/W4235819089; https://openalex.org/W3115477807; https://openalex.org/W2405243899; https://openalex.org/W333011969,89,"[{'year': 2025, 'cited_by_count': 22}, {'year': 2024, 'cited_by_count': 22}, {'year': 2023, 'cited_by_count': 8}, {'year': 2022, 'cited_by_count': 1}]",True,hybrid,0
https://openalex.org/W4225105010,10.1145/3491102.3502104,Understanding the impact of explanations on advice-taking: a user study for AI-based clinical Decision Support Systems,en,article,2022-04-28,Cecilia Panigutti,Cecilia Panigutti; Andrea Beretta; Fosca Giannotti; Dino Pedreschi,4,Scuola Normale Superiore,CHI Conference on Human Factors in Computing Systems,conference,Machine Learning in Healthcare,Physical Sciences,Computer Science,Artificial Intelligence,Machine Learning in Healthcare; Explainable Artificial Intelligence (XAI); Artificial Intelligence in Healthcare and Education,Advice (programming); Computer science; Decision support system; Knowledge management; Management science,Advice (programming); Computer science; Decision support system; Knowledge management; Management science,109,53,https://openalex.org/W3172362366; https://openalex.org/W3013149459; https://openalex.org/W3133959474; https://openalex.org/W2556961912; https://openalex.org/W3030109724; https://openalex.org/W3001062618; https://openalex.org/W3159250634; https://openalex.org/W2237502368; https://openalex.org/W2054788835; https://openalex.org/W2970837303; https://openalex.org/W2942073295; https://openalex.org/W2557074642; https://openalex.org/W3124074589; https://openalex.org/W3094624201; https://openalex.org/W3119394424; https://openalex.org/W3097001800; https://openalex.org/W2943207870; https://openalex.org/W2281090488; https://openalex.org/W3135868572; https://openalex.org/W3165514255; https://openalex.org/W2065821324; https://openalex.org/W3005073185; https://openalex.org/W3160909372; https://openalex.org/W2999765337; https://openalex.org/W2800068874; https://openalex.org/W2770363731; https://openalex.org/W3139137532; https://openalex.org/W4200502028; https://openalex.org/W3133894893; https://openalex.org/W3042276730; https://openalex.org/W3160763524; https://openalex.org/W2910705748; https://openalex.org/W3003161132; https://openalex.org/W3177019841; https://openalex.org/W3013308250; https://openalex.org/W2282821441; https://openalex.org/W3041078907; https://openalex.org/W3113263159; https://openalex.org/W4242731321; https://openalex.org/W3032075591; https://openalex.org/W3156106752; https://openalex.org/W2999134777; https://openalex.org/W2474104141; https://openalex.org/W3080628425; https://openalex.org/W2999637955; https://openalex.org/W3162428030; https://openalex.org/W3105396370; https://openalex.org/W3104847483; https://openalex.org/W3176510254; https://openalex.org/W4389510386; https://openalex.org/W2912083425; https://openalex.org/W3103751997; https://openalex.org/W3101792976,97,"[{'year': 2025, 'cited_by_count': 28}, {'year': 2024, 'cited_by_count': 39}, {'year': 2023, 'cited_by_count': 38}, {'year': 2022, 'cited_by_count': 4}]",True,hybrid,0
